date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:07:51	12299/12299	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:50%20GMT	http://mormonthink.com/glossary/bearlakemonster.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/bearlakemonster.html	(from http://mormonthink.com/glossary/index.htm)
04:07:51	16218/16218	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:51%20GMT	http://mormonthink.com/glossary/birth-control.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/birth-control.html	(from http://mormonthink.com/glossary/index.htm)
04:07:52	11003/11003	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:51%20GMT	http://mormonthink.com/glossary/bishop-mormon.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/bishop-mormon.html	(from http://mormonthink.com/glossary/index.htm)
04:07:52	11799/11799	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:52%20GMT	http://mormonthink.com/glossary/brigham-young.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/brigham-young.html	(from http://mormonthink.com/glossary/index.htm)
04:07:53	21207/21207	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:52%20GMT	http://mormonthink.com/glossary/playing-cards.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/playing-cards.html	(from http://mormonthink.com/glossary/index.htm)
04:07:53	11879/11879	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:53%20GMT	http://mormonthink.com/glossary/celestial-kingdom.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/celestial-kingdom.html	(from http://mormonthink.com/glossary/index.htm)
04:07:54	12068/12068	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:53%20GMT	http://mormonthink.com/glossary/changes-in-scriptures.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/changes-in-scriptures.html	(from http://mormonthink.com/glossary/index.htm)
04:07:55	21088/21088	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:54%20GMT	http://mormonthink.com/glossary/chiasmus.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/chiasmus.html	(from http://mormonthink.com/glossary/index.htm)
04:07:55	12082/12082	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:54%20GMT	http://mormonthink.com/glossary/church-handbook.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/church-handbook.html	(from http://mormonthink.com/glossary/index.htm)
04:07:56	29935/29935	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:55%20GMT	http://mormonthink.com/glossary/cult.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/cult.html	(from http://mormonthink.com/glossary/index.htm)
04:07:56	25771/25771	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:55%20GMT	http://mormonthink.com/glossary/crucible-of-doubt.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/crucible-of-doubt.html	(from http://mormonthink.com/glossary/index.htm)
04:07:57	16296/16296	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:56%20GMT	http://mormonthink.com/glossary/crucible-of-doubt-2.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/crucible-of-doubt-2.html	(from http://mormonthink.com/glossary/index.htm)
04:07:57	15879/15879	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:57%20GMT	http://mormonthink.com/glossary/danites.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/danites.html	(from http://mormonthink.com/glossary/index.htm)
04:07:58	13595/13595	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:57%20GMT	http://mormonthink.com/glossary/dream-mine.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/dream-mine.html	(from http://mormonthink.com/glossary/index.htm)
04:07:58	11058/11058	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:58%20GMT	http://mormonthink.com/glossary/elder.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/elder.html	(from http://mormonthink.com/glossary/index.htm)
04:07:59	19039/19039	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:58%20GMT	http://mormonthink.com/glossary/eliasandelijah.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/eliasandelijah.html	(from http://mormonthink.com/glossary/index.htm)
04:07:59	13892/13892	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:59%20GMT	http://mormonthink.com/glossary/extermination.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/extermination.html	(from http://mormonthink.com/glossary/index.htm)
04:08:00	11314/11314	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:59%20GMT	http://mormonthink.com/glossary/faith.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/faith.html	(from http://mormonthink.com/glossary/index.htm)
04:08:00	11167/11167	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:00%20GMT	http://mormonthink.com/glossary/family-home-evening.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/family-home-evening.html	(from http://mormonthink.com/glossary/index.htm)
04:08:01	11063/11063	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:00%20GMT	http://mormonthink.com/glossary/forgiveness.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/forgiveness.html	(from http://mormonthink.com/glossary/index.htm)
04:08:01	13597/13597	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:01%20GMT	http://mormonthink.com/glossary/gambling.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/gambling.html	(from http://mormonthink.com/glossary/index.htm)
04:08:02	15251/15251	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:01%20GMT	http://mormonthink.com/glossary/garments.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/garments.html	(from http://mormonthink.com/glossary/index.htm)
04:08:02	10839/10839	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:02%20GMT	http://mormonthink.com/glossary/genealogy.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/genealogy.html	(from http://mormonthink.com/glossary/index.htm)
04:08:03	19667/19667	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:02%20GMT	http://mormonthink.com/glossary/heavenly-mother.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/heavenly-mother.html	(from http://mormonthink.com/glossary/index.htm)
04:08:03	11703/11703	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:03%20GMT	http://mormonthink.com/glossary/homosexuality.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/homosexuality.html	(from http://mormonthink.com/glossary/index.htm)
04:08:04	13114/13114	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:03%20GMT	http://mormonthink.com/glossary/hosannashout.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/hosannashout.html	(from http://mormonthink.com/glossary/index.htm)
04:08:04	12726/12726	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:04%20GMT	http://mormonthink.com/glossary/joseph-smith-consent.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/joseph-smith-consent.html	(from http://mormonthink.com/glossary/index.htm)
04:08:05	22134/22134	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:04%20GMT	http://mormonthink.com/glossary/anti-banking.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/anti-banking.html	(from http://mormonthink.com/glossary/index.htm)
04:08:06	13527/13527	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:05%20GMT	http://mormonthink.com/glossary/kolob.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/kolob.html	(from http://mormonthink.com/glossary/index.htm)
04:08:06	11315/11315	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:06%20GMT	http://mormonthink.com/glossary/magic.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/magic.html	(from http://mormonthink.com/glossary/index.htm)
04:08:07	13464/13464	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:06%20GMT	http://mormonthink.com/glossary/mormon-melchizedek-priesthood.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/mormon-melchizedek-priesthood.html	(from http://mormonthink.com/glossary/index.htm)
04:08:07	11361/11361	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:07%20GMT	http://mormonthink.com/glossary/membership-statistics.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/membership-statistics.html	(from http://mormonthink.com/glossary/index.htm)
04:08:08	11591/11591	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:07%20GMT	http://mormonthink.com/glossary/missionary-work.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/missionary-work.html	(from http://mormonthink.com/glossary/index.htm)
04:08:09	45691/45691	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:08%20GMT	http://mormonthink.com/monson-summons.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/monson-summons.html	(from http://mormonthink.com/glossary/index.htm)
04:08:10	18415/18415	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:08%20GMT	http://mormonthink.com/glossary/mormonthink-pass-it-on-cards.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/mormonthink-pass-it-on-cards.html	(from http://mormonthink.com/glossary/index.htm)
04:08:12	97740/97740	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:09%20GMT	http://mormonthink.com/glossary/nauvoo-expositor.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/nauvoo-expositor.html	(from http://mormonthink.com/glossary/index.htm)
04:08:14	15535/15535	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:10%20GMT	http://mormonthink.com/glossary/one-mighty-among-them.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/one-mighty-among-them.html	(from http://mormonthink.com/glossary/index.htm)
04:08:14	11368/11368	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:14%20GMT	http://mormonthink.com/glossary/patriarchal-blessings.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/patriarchal-blessings.html	(from http://mormonthink.com/glossary/index.htm)
04:08:15	12118/12118	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:14%20GMT	http://mormonthink.com/glossary/plan-of-salvation.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/plan-of-salvation.html	(from http://mormonthink.com/glossary/index.htm)
04:08:15	11375/11375	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:14%20GMT	http://mormonthink.com/glossary/prayer.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/prayer.html	(from http://mormonthink.com/glossary/index.htm)
04:08:16	13776/13776	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:15%20GMT	http://mormonthink.com/glossary/reliefsociety.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/reliefsociety.html	(from http://mormonthink.com/glossary/index.htm)
04:08:17	47763/47763	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:15%20GMT	http://mormonthink.com/glossary/midway-sacrament-talk.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/midway-sacrament-talk.html	(from http://mormonthink.com/glossary/index.htm)
04:08:17	11344/11344	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:15%20GMT	http://mormonthink.com/glossary/salvation.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/salvation.html	(from http://mormonthink.com/glossary/index.htm)
04:08:18	12100/12100	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:17%20GMT	http://mormonthink.com/glossary/satan.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/satan.html	(from http://mormonthink.com/glossary/index.htm)
04:08:19	14600/14600	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:18%20GMT	http://mormonthink.com/glossary/school-of-the-prophets.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/school-of-the-prophets.html	(from http://mormonthink.com/glossary/index.htm)
04:08:20	51175/51175	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:18%20GMT	http://mormonthink.com/glossary/scientology.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/scientology.html	(from http://mormonthink.com/glossary/index.htm)
04:08:20	17706/17706	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:18%20GMT	http://mormonthink.com/glossary/school-of-the-prophets-2013-sweden.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/school-of-the-prophets-2013-sweden.html	(from http://mormonthink.com/glossary/index.htm)
04:08:21	17983/17983	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:20%20GMT	http://mormonthink.com/glossary/seagullmiracle.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/seagullmiracle.html	(from http://mormonthink.com/glossary/index.htm)
04:08:22	15243/15243	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:21%20GMT	http://mormonthink.com/glossary/shakespeare.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/shakespeare.html	(from http://mormonthink.com/glossary/index.htm)
04:08:22	23042/23042	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:22%20GMT	http://mormonthink.com/glossary/sidney-rigdon.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/sidney-rigdon.html	(from http://mormonthink.com/glossary/index.htm)
04:08:23	13264/13264	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:22%20GMT	http://mormonthink.com/glossary/spirit.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/spirit.html	(from http://mormonthink.com/glossary/index.htm)
04:08:24	45427/45427	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:23%20GMT	http://mormonthink.com/glossary/stone-box.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/stone-box.html	(from http://mormonthink.com/glossary/index.htm)
04:08:25	17296/17296	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:23%20GMT	http://mormonthink.com/glossary/surrenderdorothy.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/surrenderdorothy.html	(from http://mormonthink.com/glossary/index.htm)
04:08:27	79792/79792	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:25%20GMT	http://mormonthink.com/glossary/swedish-rescue.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/swedish-rescue.html	(from http://mormonthink.com/glossary/index.htm)
04:08:30	192971/192971	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:25%20GMT	http://mormonthink.com/glossary/swedish-rescue2.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/swedish-rescue2.html	(from http://mormonthink.com/glossary/index.htm)
04:08:30	14887/14887	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:27%20GMT	http://mormonthink.com/glossary/symonds-ryder.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/symonds-ryder.html	(from http://mormonthink.com/glossary/index.htm)
04:08:31	11817/11817	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:30%20GMT	http://mormonthink.com/glossary/telestial-kingdom.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/telestial-kingdom.html	(from http://mormonthink.com/glossary/index.htm)
04:08:31	11820/11820	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:31%20GMT	http://mormonthink.com/glossary/terrestrial-kingdom.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/terrestrial-kingdom.html	(from http://mormonthink.com/glossary/index.htm)
04:08:31	38565/38565	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:31%20GMT	http://mormonthink.com/glossary/thomas-marsh.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/thomas-marsh.html	(from http://mormonthink.com/glossary/index.htm)
04:08:33	23867/23867	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:31%20GMT	http://mormonthink.com/glossary/three-nephites.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/three-nephites.html	(from http://mormonthink.com/glossary/index.htm)
04:08:34	15347/15347	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:33%20GMT	http://mormonthink.com/glossary/transfiguration.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/transfiguration.html	(from http://mormonthink.com/glossary/index.htm)
04:08:34	11605/11605	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:34%20GMT	http://mormonthink.com/glossary/washington-times-1904.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/washington-times-1904.html	(from http://mormonthink.com/glossary/index.htm)
04:08:35	20615/20615	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:34%20GMT	http://mormonthink.com/glossary/whitehorseprophecy.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/whitehorseprophecy.html	(from http://mormonthink.com/glossary/index.htm)
04:08:36	11659/11659	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:35%20GMT	http://mormonthink.com/glossary/wifi.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/wifi.html	(from http://mormonthink.com/glossary/index.htm)
04:08:36	23191/23191	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:35%20GMT	http://mormonthink.com/glossary/whistlers.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/whistlers.html	(from http://mormonthink.com/glossary/index.htm)
04:08:37	16091/16091	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:37%20GMT	http://mormonthink.com/glossary/worldsfair1893.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/worldsfair1893.html	(from http://mormonthink.com/glossary/index.htm)
04:08:38	11172/11172	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:37%20GMT	http://mormonthink.com/glossary/zion.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/zion.html	(from http://mormonthink.com/glossary/index.htm)
04:08:38	20844/20844	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:37%20GMT	http://mormonthink.com/glossary/zions-camp.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/zions-camp.html	(from http://mormonthink.com/glossary/index.htm)
04:08:39	37092/37092	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:38%20GMT	http://mormonthink.com/quotes.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/quotes.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:39	15029/15029	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:39%20GMT	http://mormonthink.com/QUOTES/abortion.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/abortion.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:42	56491/56491	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:40%20GMT	http://mormonthink.com/QUOTES/blacks.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/blacks.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:42	69565/69565	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:40%20GMT	http://mormonthink.com/QUOTES/adamgod.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/adamgod.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:42	19803/19803	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:41%20GMT	http://mormonthink.com/QUOTES/apostates.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/apostates.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:44	30163/30163	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:41%20GMT	http://mormonthink.com/QUOTES/archaeology.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/archaeology.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:45	17268/17268	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:44%20GMT	http://mormonthink.com/QUOTES/arrogance.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/arrogance.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:46	12749/12749	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:45%20GMT	http://mormonthink.com/QUOTES/baptism.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/baptism.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:46	14151/14151	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:45%20GMT	http://mormonthink.com/QUOTES/baptismforthedead.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/baptismforthedead.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:47	17106/17106	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:46%20GMT	http://mormonthink.com/QUOTES/bhroberts.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bhroberts.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:47	34041/34041	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:46%20GMT	http://mormonthink.com/QUOTES/birthcontrol.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/birthcontrol.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:47	16106/16106	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:47%20GMT	http://mormonthink.com/QUOTES/birthofjesus.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/birthofjesus.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:48	14694/14694	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:47%20GMT	http://mormonthink.com/QUOTES/blackintermarriage.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/blackintermarriage.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:49	31276/31276	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:48%20GMT	http://mormonthink.com/QUOTES/bloodatonement.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bloodatonement.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:50	11587/11587	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:49%20GMT	http://mormonthink.com/QUOTES/bloodtransfusion.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bloodtransfusion.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:51	28190/28190	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:50%20GMT	http://mormonthink.com/QUOTES/boaquotes.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/boaquotes.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:51	16261/16261	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:50%20GMT	http://mormonthink.com/QUOTES/bookofcommandments.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bookofcommandments.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:52	11800/11800	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:51%20GMT	http://mormonthink.com/QUOTES/bomanimals.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bomanimals.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:53	60473/60473	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:51%20GMT	http://mormonthink.com/QUOTES/bomquotes.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bomquotes.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:54	12149/12149	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:52%20GMT	http://mormonthink.com/QUOTES/bomcrops.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bomcrops.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:55	12481/12481	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:54%20GMT	http://mormonthink.com/QUOTES/bommetallurgy.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bommetallurgy.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:55	13037/13037	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:53%20GMT	http://mormonthink.com/QUOTES/bomculture.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bomculture.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:56	65277/65277	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:54%20GMT	http://mormonthink.com/QUOTES/boydkpackerquotes.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/boydkpackerquotes.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:57	14736/14736	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:55%20GMT	http://mormonthink.com/QUOTES/bydictator.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/bydictator.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
04:08:58	16523/16523	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:08:56%20GMT	http://mormonthink.com/QUOTES/byu.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/byu.html	(from http://mormonthink.com/QUOTES/mormonquotes.htm)
